title,price,location,bedrooms,bathrooms,listing_url,scraped_at
2 Bed Apartment with Swimming Pool at Muthangari Drive,"KSh 12,900,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027959,2026-07-21T13:44:20.741237
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027840,2026-07-21T13:44:20.741240
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027838,2026-07-21T13:44:20.741243
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027833,2026-07-21T13:44:20.741246
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027831,2026-07-21T13:44:20.741248
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027828,2026-07-21T13:44:20.741251
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027825,2026-07-21T13:44:20.741254
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027798,2026-07-21T13:44:20.741256
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4027952,2026-07-21T13:44:20.741259
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4027951,2026-07-21T13:44:20.741262
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027947,2026-07-21T13:44:20.741264
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027945,2026-07-21T13:44:20.741267
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4027942,2026-07-21T13:44:20.741269
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4027941,2026-07-21T13:44:20.741272
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027937,2026-07-21T13:44:20.741274
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,500,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027936,2026-07-21T13:44:20.741277
4 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000",Kileleshwa,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4027119,2026-07-21T13:44:20.741279
3 Bed Apartment with En Suite in Kileleshwa,"KSh 10,500,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4027190,2026-07-21T13:44:20.741282
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027095,2026-07-21T13:44:20.741284
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027091,2026-07-21T13:44:20.741287
4 Bed Apartment with En Suite in Lavington,"KSh 20,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4027112,2026-07-21T13:44:20.741289
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4027083,2026-07-21T13:44:38.581090
2 Bed Apartment with En Suite in Lavington,"KSh 7,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4027108,2026-07-21T13:44:38.581112
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027075,2026-07-21T13:44:38.581119
1 Bed Apartment with Swimming Pool at Mvuli Road,"KSh 6,200,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027902,2026-07-21T13:44:38.581125
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027933,2026-07-21T13:44:38.581132
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027935,2026-07-21T13:44:38.581138
1 Bed Apartment with Swimming Pool at Mvuli Road,"KSh 8,200,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027903,2026-07-21T13:44:38.581144
1 Bed Apartment with Swimming Pool at Westlands Road,"KSh 11,500,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027904,2026-07-21T13:44:38.581150
1 Bed Apartment with Swimming Pool at Muthithi Road,"KSh 8,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027909,2026-07-21T13:44:38.581156
1 Bed Apartment with Swimming Pool at Lower Kabete,"KSh 4,100,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027914,2026-07-21T13:44:38.581163
Studio Apartment with Swimming Pool at Lower Kabete,"KSh 2,270,000","Westlands Area, Westlands",,1 Bathrooms,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-westlands-area-4027919,2026-07-21T13:44:38.581169
1 Bed Apartment with Swimming Pool in Westlands Area,"KSh 6,400,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027923,2026-07-21T13:44:38.581175
1 Bed Apartment with Swimming Pool at Ngong Rd,"KSh 5,500,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027925,2026-07-21T13:44:38.581181
1 Bed Apartment with Swimming Pool at George Padimore,"KSh 6,800,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027926,2026-07-21T13:44:38.581187
1 Bed Apartment with Swimming Pool at George Padimore,"KSh 7,100,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027927,2026-07-21T13:44:38.581193
2 Bed Apartment with En Suite at George Padimore,"KSh 9,900,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027932,2026-07-21T13:44:38.581199
4 Bed Apartment with En Suite in Westlands Area,"KSh 18,000,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4027901,2026-07-21T13:44:38.581205
3 Bed Apartment with En Suite in Westlands Area,"KSh 13,000,000","Westlands Area, Westlands",3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4027907,2026-07-21T13:44:38.581211
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027900,2026-07-21T13:44:38.581217
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027899,2026-07-21T13:44:38.581223
4 Bed Apartment with En Suite in Lavington,"KSh 13,500,000",Lavington,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4027898,2026-07-21T13:44:38.581255
4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,500,000",Kileleshwa,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4027897,2026-07-21T13:44:38.581269
4 Bed Apartment with En Suite in Kilimani,"KSh 13,500,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4027896,2026-07-21T13:44:58.924422
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4027895,2026-07-21T13:44:58.924446
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4027894,2026-07-21T13:44:58.924453
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4027891,2026-07-21T13:44:58.924458
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4027890,2026-07-21T13:44:58.924464
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027889,2026-07-21T13:44:58.924469
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027888,2026-07-21T13:44:58.924475
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027886,2026-07-21T13:44:58.924482
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027885,2026-07-21T13:44:58.924488
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027882,2026-07-21T13:44:58.924495
4 Bed Apartment with En Suite in Lavington,"KSh 20,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4027127,2026-07-21T13:44:58.924501
4 Bed Apartment with En Suite in Lavington,"KSh 13,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4027893,2026-07-21T13:44:58.924507
4 Bed Apartment with En Suite in Lavington,"KSh 13,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4027892,2026-07-21T13:44:58.924514
2 Bed Apartment with Swimming Pool at Mvuli Road,"KSh 11,500,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027887,2026-07-21T13:44:58.924520
3 Bed Apartment with En Suite in Lavington,"KSh 10,500,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4027110,2026-07-21T13:44:58.924526
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4027884,2026-07-21T13:44:58.924533
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4027883,2026-07-21T13:44:58.924539
2 Bed Apartment with En Suite at Muthangari Drive,"KSh 16,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4027879,2026-07-21T13:44:58.924545
2 Bed Apartment with En Suite in Lavington,"KSh 7,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4027121,2026-07-21T13:44:58.924552
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4027881,2026-07-21T13:44:58.924558
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4027880,2026-07-21T13:44:58.924565
1 Bed Apartment with En Suite in Lavington,"KSh 4,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027104,2026-07-21T13:44:58.924571
1 Bed Apartment with En Suite in Lavington,"KSh 4,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027104,2026-07-21T13:45:25.080670
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027878,2026-07-21T13:45:25.080686
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4027877,2026-07-21T13:45:25.080690
1 Bed Apartment with Swimming Pool at Muthangari Drive,"KSh 9,100,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4027874,2026-07-21T13:45:25.080693
4 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000",Kileleshwa,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4027195,2026-07-21T13:45:25.080696
3 Bed Apartment with En Suite in Kileleshwa,"KSh 10,500,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4027191,2026-07-21T13:45:25.080700
2 Bed Apartment with En Suite in Kileleshwa,"KSh 7,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027184,2026-07-21T13:45:25.080703
1 Bed Apartment with En Suite in Kileleshwa,"KSh 4,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027178,2026-07-21T13:45:25.080706
4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000",Kileleshwa,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4027875,2026-07-21T13:45:25.080709
4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000",Kileleshwa,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4027873,2026-07-21T13:45:25.080713
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4027872,2026-07-21T13:45:25.080716
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4027871,2026-07-21T13:45:25.080719
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027870,2026-07-21T13:45:25.080722
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4027869,2026-07-21T13:45:25.080725
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027866,2026-07-21T13:45:25.080729
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4027865,2026-07-21T13:45:25.080732
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4027859,2026-07-21T13:45:25.080735
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4027857,2026-07-21T13:45:25.080738
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4027855,2026-07-21T13:45:25.080742
3 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4027853,2026-07-21T13:45:25.080745
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027850,2026-07-21T13:45:25.080748
2 Bed Apartment with En Suite in Kilimani,"KSh 7,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027845,2026-07-21T13:45:25.080751
2 Bed Apartment with En Suite in Kilimani,"KSh 7,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4027845,2026-07-21T13:45:49.002250
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027842,2026-07-21T13:45:49.002270
1 Bed Apartment with En Suite in Kilimani,"KSh 4,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4027839,2026-07-21T13:45:49.002278
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4027837,2026-07-21T13:45:49.002284
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4027834,2026-07-21T13:45:49.002290
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4027829,2026-07-21T13:45:49.002296
